42000,7239,43414,1099,35.0,55.0,62.0,23.0,22.0,22.0
42600,7336,44272,1098,44.0,62.0,63.0,41.0,34.0,30.0
41100,7115,42272,992,22.0,31.0,60.0,14.0,14.0,15.0
41100,2873,17809,992,22.0,31.0,60.0,14.0,14.0,15.0
40800,6221,37518,499,17.0,31.0,40.0,10.0,11.0,13.0
42600,4137,24926,362,36.0,60.0,39.0,23.0,23.0,23.0
42600,6547,39258,362,36.0,60.0,39.0,23.0,23.0,23.0
39900,12354,75956,1140,34.0,61.0,49.0,22.0,13.0,6.0
42300,7239,43429,215,30.0,52.0,43.0,21.0,22.0,22.0
42000,7222,43263,805,48.0,58.0,42.0,33.0,32.0,31.0
42000,7239,43414,805,48.0,58.0,42.0,33.0,32.0,31.0
40500,5915,36194,745,30.0,56.0,58.0,20.0,21.0,23.0
41400,4067,24401,129,35.0,54.0,59.0,22.0,22.0,22.0
41400,4054,24302,129,35.0,54.0,59.0,22.0,22.0,22.0
41400,4067,24401,1181,37.0,63.0,48.0,24.0,22.0,23.0
40800,6450,38862,568,55.0,63.0,39.0,55.0,47.0,41.0
40800,4010,23977,568,55.0,63.0,39.0,55.0,47.0,41.0
40200,5093,31924,605,41.0,58.0,42.0,34.0,22.0,10.0
